"api","cum_gor_180","cum_gor_30","cum_gor_365","cum_gor_545","cum_gor_730","cum_gor_90","cum_oil_180","cum_oil_30","cum_oil_365","cum_oil_545","cum_oil_730","cum_oil_90","cum_water_180","cum_water_30","cum_water_365","cum_water_545","cum_water_730","cum_water_90","cum_wc_180","cum_wc_30","cum_wc_365","cum_wc_545","cum_wc_730","cum_wc_90"
"33061013760000","511.116","434.574","543.944","551.077","560.973","511.579","114927","30393","165576","210780","250973","71377","34802","18345","46017","65053","82837","26426","23.243","37.64","21.748","23.584","24.816","27.02"
"33061028620000","478.289","401.211","","","","457.298","115769","23459","","","","71647","16351","4916","","","","10774","12.376","17.325","","","","13.072"
"33053032880000","102.655","","1240.661","1442.052","1439.17","17.444","5085","1048","72650","119029","152590","2809","2977","998","20061","36705","48990","2037","36.926","48.778","21.638","23.569","24.303","42.035"
"33061010480000","857.317","849.973","851.899","807.446","792.244","850.029","59832","14644","99932","140106","168539","33173","9858","4878","14136","19006","21816","6931","14.146","24.987","12.393","11.945","11.461","17.283"
"33009022430000","199.583","126.551","197.404","212.406","249.109","190.476","20633","3224","29047","34434","38706","12495","20421","4130","28388","33164","37819","12629","49.742","56.16","49.426","49.061","49.42","50.267"
"33053057130000","","997.233","","","","1065.818","","20958","","","","48300","","11593","","","","26343","","35.615","","","","35.292"
"33025021350000","558.594","652.392","516.093","","","619.202","52326","15319","83049","","","33716","56599","25420","72578","","","47041","51.961","62.397","46.636","","","58.25"
"33025015010000","632.376","840.291","623.001","629.062","625.72","666.906","68075","21032","115796","145089","174781","44522","75001","29001","130168","157981","196980","50728","52.42","57.964","52.922","52.127","52.986","53.258"
"33105032960000","","865.32","","","","939.617","","2376","","","","9390","","14344","","","","38549","","85.789","","","","80.413"
"33053040990000","1161.152","1177.078","1174.445","","","1171.808","92428","25356","143833","","","57902","24815","7891","39111","","","16596","21.165","23.734","21.379","","","22.277"
"33023010930000","616.073","522.423","643.011","","","591.775","43589","10748","64030","","","26189","85566","22753","128011","","","51633","66.251","67.917","66.658","","","66.348"
"33055001480000","736.669","673.989","733.84","667.92","644.633","703.952","50632","12383","85873","113581","141980","31809","14003","3908","24390","32820","39864","10057","21.665","23.989","22.12","22.418","21.922","24.022"
"33053034360000","525.678","665.493","1309.977","1465.618","1407.486","495.882","9580","1136","117186","181142","215772","2307","3358","680","44390","70298","98964","1480","25.955","37.445","27.473","27.958","31.443","39.081"
"33053038030000","2089.764","3083.68","2095.417","1961.629","1785.217","2167.905","63656","17770","91179","116730","138428","38760","31532","13168","43436","55886","67256","21143","33.126","42.563","32.267","32.376","32.699","35.295"
"33053034510000","1899.604","1170.473","1869.368","1435.369","","1498.75","11883","1883","17377","25282","","6799","5995","1","10269","12812","","978","33.533","0.053","37.145","33.633","","12.576"
"33025019920000","859.412","700.367","821.263","815.614","","813.565","102790","12255","143160","178457","","55113","42206","14612","57107","71045","","26294","29.108","54.386","28.515","28.475","","32.299"
"33053034150000","911.797","915.009","924.156","1030.345","1044.996","909.708","39137","10507","63037","80344","95520","21796","68702","20762","105920","133254","156209","41155","63.708","66.398","62.691","62.385","62.054","65.376"
"33053036060000","366.972","9.749","984.589","1708.583","1737.677","29.187","10900","7488","45552","91580","115655","7606","3364","0","31769","67290","83015","0","23.584","","41.087","42.355","41.785",""
"33105031280000","2517.594","2491.246","","","","2510.234","53115","18164","","","","37034","66927","25504","","","","50288","55.753","58.404","","","","57.589"
"33025008160000","447.335","450.503","456.61","494.761","505.821","438.861","23488","3778","44112","65848","80311","12815","4328","590","9205","13410","15996","2322","15.559","13.507","17.265","16.919","16.609","15.34"
"33025018930000","631.363","639.884","627.251","","","661.23","68029","21693","105052","","","45497","79268","30136","123664","","","54167","53.815","58.145","54.069","","","54.35"
"33023009930000","958.181","1028.637","1490.941","","","982.167","60475","15609","95319","","","38749","36572","12529","55840","","","25633","37.685","44.527","36.941","","","39.814"
"33023006970000","597.895","320.01","644.333","690.016","700.579","536.487","54073","11434","91060","116735","135535","30929","39748","16317","60023","77212","91520","27255","42.366","58.798","39.728","39.811","40.307","46.843"
"33105025380000","864.255","940.554","741.734","","","940.184","66603","21835","99231","","","42714","61148","30162","98348","","","45599","47.865","58.007","49.777","","","51.633"
"33053058080000","","835.755","","","","614.349","","28354","","","","76590","","26638","","","","54105","","48.44","","","","41.398"
"33053051700000","211.647","195.018","236.757","","","216.074","21172","3974","40738","","","10987","36580","16433","53541","","","25576","63.34","80.526","56.79","","","69.95"
"33053041370000","688.846","713.26","645.755","669.585","","717.793","49281","16440","80131","101784","","29039","58125","22784","94300","125921","","34097","54.117","58.087","54.061","55.3","","54.006"
"33061028440000","","491.789","","","","490.636","","17050","","","","77422","","48872","","","","159258","","74.136","","","","67.288"
"33053043780000","","1423.514","","","","1528.036","","15565","","","","45976","","13770","","","","31817","","46.941","","","","40.9"
"33007018330000","","1391.394","","","","886.539","","9249","","","","18579","","17875","","","","29403","","65.901","","","","61.279"
"33105018680000","1687.536","1402.071","1676.015","1867.643","1791.537","1783.444","68648","25110","96955","117213","129793","49770","53721","33653","67239","81339","90357","45379","43.901","57.269","40.951","40.966","41.043","47.693"
"33053056920000","","","","","","","","","","","","","","","","","","","","","","","",""
"33025013340000","269.849","3.49","402.963","423.017","432.823","111.492","141131","21488","271519","321394","361614","56632","72681","0","149029","178564","206679","14358","33.993","","35.437","35.716","36.368","20.225"
"33007016560000","1559.446","1170.951","1721.493","1706.394","1656.487","1288.012","25359","6575","36053","43337","49742","15982","36094","16559","47738","55342","62669","26364","58.734","71.579","56.973","56.083","55.75","62.259"
"33061020660000","975.016","999.84","1060.956","1262.903","1323.55","922.308","46469","6239","82617","121790","147829","23516","12820","2377","23591","36002","43698","7626","21.623","27.588","22.212","22.816","22.816","24.488"
"33105024620000","713.739","704.453","770.592","783.986","840.696","703.67","26109","5143","38765","45761","53376","15233","54705","18633","79491","94678","110196","37225","67.692","78.369","67.219","67.416","67.368","70.962"
"33105029300000","1576.108","1807.864","1499.991","1540.514","","1676.752","36882","10097","56611","70470","","23400","28918","9181","43627","56275","","18485","43.948","47.624","43.523","44.4","","44.133"
"33053039820000","754.708","785.574","767.318","769.294","747.621","790.529","47576","16775","78386","98957","118659","33599","73491","33225","104875","127570","148819","55521","60.703","66.45","57.227","56.316","55.638","62.299"
"33053053050000","","1279.398","","","","1227.21","","18343","","","","48070","","10276","","","","26902","","35.906","","","","35.883"
"33023006680000","1209.207","1010.406","1996.588","2121.849","2087.283","907.408","28608","5670","41615","48519","52141","17129","41024","13560","65128","77958","82726","26847","58.915","70.515","61.014","61.638","61.339","61.049"
"33061027850000","1128.541","1360.217","","","","1314.924","51073","21165","","","","38568","107874","49282","","","","97065","67.868","69.956","","","","71.564"
"33061027520000","403.034","431.785","","","","388.525","47996","13516","","","","28827","7392","3196","","","","5305","13.346","19.124","","","","15.543"
"33023009950000","1001.236","999.285","1170.725","","","988.953","21040","1399","37534","","","9143","66223","18016","107639","","","40405","75.889","92.794","74.145","","","81.547"
"33053042640000","693.607","4.307","999.865","","","213.004","67162","18111","104055","","","43694","11947","3662","18128","","","8000","15.102","16.819","14.837","","","15.476"
"33061011220000","489.162","456.717","502.95","538.026","551.898","477.812","128996","34124","203740","263095","309336","80898","20355","14252","27657","29936","31714","17210","13.629","29.461","11.952","10.216","9.299","17.542"
"33089007600000","1467.192","1130.747","1445.314","","","1342.61","52884","13767","70768","","","33706","110179","38905","144318","","","74324","67.568","73.863","67.098","","","68.799"
"33053034960000","2133.219","1858.288","2192.396","2137.23","2143.736","2071.544","95444","23583","141401","173366","199136","59586","25398","6884","36541","45352","52255","15944","21.018","22.595","20.535","20.735","20.786","21.109"
"33023005540000","769.834","873.871","848.497","900.055","963.684","756.432","15554","3100","22158","27115","31556","9250","22123","8243","27631","32878","36341","14935","58.718","72.67","55.496","54.803","53.524","61.753"
"33053004040000","12837.886","12978.24","13090.922","13444.674","13407.969","12567.67","6699","1057","13726","19828","25524","3421","41099","7006","86080","137091","187633","21166","85.985","86.891","86.247","87.364","88.026","86.086"
"33053042760000","986.825","886.019","996.187","1091.028","","996.131","50324","13590","70805","88478","","31015","72688","33105","93883","117929","","53203","59.09","70.896","57.007","57.134","","63.173"
"33009023460000","246.754","240.843","","","","210.763","14942","2894","","","","9105","18349","4180","","","","10937","55.117","59.09","","","","54.57"
"33105034060000","","1012.376","","","","1374.885","","4444","","","","29377","","15183","","","","46663","","77.358","","","","61.366"
"33025022630000","","1391.755","","","","1303.163","","10795","","","","39111","","8992","","","","29093","","45.444","","","","42.656"
"33061011410000","1219.126","1176.63","1134.69","1091.473","1047.54","1284.211","72570","24707","103452","133176","153953","46645","42622","2917","67309","89540","105777","21719","37.001","10.56","39.417","40.204","40.726","31.77"
"33105024570000","779.746","522.707","792.85","816.354","828.416","761.602","48880","11098","84253","103618","119312","26116","48643","13567","77469","94142","108548","27299","49.878","55.005","47.903","47.604","47.638","51.107"
"33061022290000","613.331","549.973","688.979","708.622","718.203","501.883","60879","12897","89859","108433","121928","36110","19999","6978","27749","33369","37925","12696","24.727","35.109","23.594","23.532","23.725","26.013"
"33061014900000","583.667","354.884","513.585","505.294","511.165","692.101","8486","2119","15532","21249","25391","4102","27409","7014","40008","50449","58651","17642","76.359","76.798","72.035","70.363","69.788","81.135"
"33061029310000","600.456","175.804","","","","455.45","75486","14920","","","","40281","74885","17382","","","","40524","49.8","53.811","","","","50.15"
"33011014620000","","","","","","","","","","","","","","","","","","","","","","","",""
"33061022690000","504.256","561.615","571.687","648.118","","536.226","44527","10452","71917","88166","","25948","9803","2896","14995","18101","","6302","18.043","21.696","17.253","17.034","","19.541"
"33007016790000","1361.926","1243.885","1498.388","1657.604","1907.424","1225.645","43100","10915","64526","79516","93847","25580","25497","9844","35115","42113","49235","17577","37.169","47.42","35.242","34.624","34.41","40.728"
"33061029360000","","1733.084","","","","1597.586","","20306","","","","35625","","1485","","","","11886","","6.815","","","","25.017"
"33053043310000","678.348","232.292","727.285","819.2","","266.261","63090","19045","87091","104054","","41756","49423","18071","68199","82126","","31977","43.926","48.688","43.917","44.111","","43.369"
"33061031020000","","116.971","","","","","","36274","","","","","","10257","","","","","","22.043","","","",""
"33007013280000","211.044","153.627","224.434","238.473","256.655","191.138","8837","1406","17934","26439","35877","4243","14008","2217","29305","44254","63788","6642","61.318","61.192","62.036","62.6","64.002","61.02"
"33025011470000","831.889","815.372","815.264","846.348","872.22","851.022","13039","3786","20126","25701","31656","8075","8538","2279","14690","21500","30318","5835","39.57","37.576","42.193","45.55","48.921","41.948"
"33053041330000","2400.421","4570.753","2448.288","","","2902.051","45135","6558","91497","","","18183","24308","3803","49639","","","11005","35.004","36.705","35.171","","","37.704"
"33053041340000","2084.271","2185.066","2175.909","","","2134.086","69668","17664","119607","","","39855","52725","24751","80821","","","38394","43.078","58.354","40.324","","","49.066"
"33061022650000","","749.049","","","","733.528","","14720","","","","54002","","5154","","","","20063","","25.933","","","","27.088"
"33089006190000","1002.5","1157.321","997.914","1019.789","1090.563","1077.451","38804","11556","59432","72163","82241","24919","43147","24202","60088","73941","81852","32894","52.65","67.683","50.274","50.608","49.881","56.897"
"33105019520000","1288.484","788.724","1263.09","1417.082","1495.722","1170.536","64364","23661","88996","107238","121449","45791","46929","13994","70568","94822","116161","30692","42.167","37.164","44.226","46.928","48.887","40.129"
"33089007340000","481.19","469.971","460.267","467.617","","451.022","65390","18965","93600","111140","","40947","23534","5897","47427","55218","","13985","26.465","23.719","33.63","33.192","","25.459"
"33053037480000","1245.095","1221.91","1216.612","1244.298","1228.633","1272.968","122781","31657","180738","230031","258130","77434","40780","15795","50926","70779","88218","32804","24.933","33.286","21.983","23.529","25.471","29.757"
"33061017590000","917.728","830.364","899.838","896.373","896.152","893.366","74363","20208","116621","143543","165261","45023","51917","14648","78737","97074","111876","33312","41.113","42.024","40.304","40.344","40.368","42.525"
"33025020760000","750.535","792.572","723.016","","","876.018","57463","18228","87384","","","33279","40228","7367","63814","","","25165","41.179","28.783","42.206","","","43.058"
"33105023640000","692.401","775.227","712.551","747.68","777.701","723.352","42266","10802","67118","79970","91044","23745","70185","30881","95324","117819","135607","48855","62.414","74.085","58.682","59.568","59.831","67.293"
"33061018350000","436.368","376.365","469.337","506.361","598.469","337.669","116356","27112","152709","188421","225031","84026","18876","7048","23034","27209","31887","14061","13.958","20.632","13.107","12.618","12.411","14.335"
"33053051920000","1597.477","1407.711","","","","1583.564","95043","34782","","","","67254","24878","10370","","","","17915","20.745","22.967","","","","21.035"
"33025012750000","565.032","706.796","","","","647.293","38527","14420","","","","25911","56420","18802","","","","38309","59.423","56.595","","","","59.653"
"33061008950000","797.951","797.954","797.965","781.132","770.686","797.954","77318","14274","131111","176275","224186","42822","23376","4692","32674","39342","45834","14076","23.215","24.739","19.949","18.246","16.974","24.739"
"33025009860000","735.198","780.362","757.619","811.314","866.803","773.459","36786","10663","63949","85947","109635","22539","17929","10337","24891","30321","40036","14258","32.768","49.224","28.018","26.079","26.749","38.748"
"33053033620000","1402.509","1246.209","1606.391","1634.835","1664.101","1373.675","53564","14573","83080","100686","116943","35282","17015","6123","27605","33054","38798","11756","24.108","29.585","24.94","24.715","24.912","24.993"
"33053044980000","2572.033","3025.925","2189.84","","","2991.051","58147","15429","91672","","","35310","40361","9229","64573","","","25093","40.972","37.428","41.328","","","41.543"
"33105028200000","2017.527","1917.378","2044.501","","","1955.559","53231","14887","81885","","","34293","43368","13041","72626","","","27961","44.895","46.695","47.004","","","44.914"
"33025018810000","637.733","723.517","","","","668.719","58283","16775","","","","35242","69562","21165","","","","45378","54.411","55.785","","","","56.286"
"33105017760000","864.122","2295.082","1109.302","1263.368","1305.73","276.993","13755","183","32799","46752","58169","5094","20840","0","38249","51414","62474","9435","60.24","","53.835","52.375","51.784","64.939"
"33025010730000","320.049","350.568","323.84","334.11","349.602","353.642","58441","17155","93222","116677","135314","38276","73543","40545","100502","118749","136195","59678","55.721","70.269","51.879","50.44","50.162","60.925"
"33053058320000","","940.865","","","","","","16437","","","","","","39570","","","","","","70.652","","","",""
"33053038770000","1511.341","1483.581","1188.195","1109.03","1176.202","1464.498","57007","4568","142198","211308","242444","14267","74389","12664","114085","142828","157921","38039","56.614","73.491","44.515","40.331","39.444","72.724"
"33105026990000","2640.0","3309.589","2377.031","2364.38","","3054.753","44325","14319","65366","79439","","30884","43713","15468","67293","85998","","31566","49.652","51.929","50.726","51.982","","50.546"
"33025024940000","","784.696","","","","652.689","","18374","","","","47646","","19773","","","","51374","","51.834","","","","51.882"
"33105031780000","835.955","1280.791","","","","1009.917","22250","4498","","","","10689","56139","30020","","","","40953","71.616","86.969","","","","79.302"
"33061013120000","935.668","800.202","934.172","989.362","978.007","830.706","72374","22828","105761","132360","153458","48277","33803","13668","46020","57702","69415","25625","31.836","37.451","30.32","30.36","31.146","34.674"
"33025016190000","1035.482","1057.991","1052.616","1038.07","1032.855","1037.503","67922","20624","107325","130681","149993","45436","24772","10904","39321","47946","54576","18634","26.724","34.585","26.814","26.841","26.679","29.084"
"33053055170000","","1423.204","","","","1654.171","","12989","","","","35266","","13959","","","","35966","","51.8","","","","50.491"
"33053055200000","","1489.354","","","","1188.921","","15921","","","","43685","","340","","","","6397","","2.091","","","","12.773"
"33053053280000","","1159.919","","","","1055.229","","30084","","","","72408","","12266","","","","22953","","28.963","","","","24.07"
"33053057730000","","728.799","","","","798.472","","35446","","","","72243","","62064","","","","132461","","63.649","","","","64.709"
"33025008750000","624.216","499.965","665.027","664.771","660.069","588.28","41939","14331","70564","89142","102518","27832","13846","6144","21939","28855","32862","9937","24.82","30.007","23.717","24.454","24.274","26.31"
"33053056980000","","","","","","","","","","","","","","","","","","","","","","","",""
"33025010590000","1012.416","895.66","964.506","1004.507","1022.804","1017.012","57265","19101","81028","101175","118313","40853","39308","18173","51400","61778","71271","30335","40.703","48.755","38.814","37.912","37.593","42.613"
"33025015530000","","375.0","","","","379.31","","48","","","","145","","1090","","","","3269","","95.782","","","","95.753"
"33053052990000","","1178.239","","","","1213.149","","14935","","","","40521","","20465","","","","45156","","57.811","","","","52.705"
"33053052640000","","704.25","","","","703.273","","1153","","","","2750","","1191","","","","3250","","50.811","","","","54.167"
"33053027850000","","","","207.36","342.122","","9696","5517","14459","19049","23591","7092","6589","1896","8566","10217","11543","4990","40.461","25.577","37.203","34.911","32.854","41.301"
"33105019900000","1565.601","1126.041","1908.412","1916.625","1934.827","1421.405","93428","24254","142638","170004","193147","58445","23825","8974","36717","44125","51451","16057","20.319","27.007","20.472","20.607","21.035","21.552"
"33025025420000","","","","","","","","","","","","","","","","","","","","","","","",""
"33061011490000","493.582","434.914","497.65","492.735","519.718","455.049","15191","2973","22337","27530","31748","9755","37581","15647","50042","59185","66770","28003","71.214","84.033","69.139","68.252","67.774","74.164"
"33053029390000","720.924","1096.462","1287.226","1542.17","1652.7","444.206","55587","9807","96478","127698","156965","30344","16360","8809","20923","25844","32691","12754","22.739","47.32","17.822","16.832","17.237","29.593"
"33053037890000","1967.538","2333.122","1885.668","","","2055.429","83697","26780","129150","","","55639","52877","24730","112722","","","39373","38.717","48.01","46.604","","","41.44"
"33089007210000","1290.775","1564.601","1318.547","1397.159","","1336.424","63262","17554","95581","126700","","40663","59517","21778","93375","120192","","39589","48.475","55.37","49.416","48.682","","49.331"
"33053055270000","","1422.304","","","","1332.76","","25735","","","","63331","","17279","","","","36820","","40.171","","","","36.764"
"33053034890000","868.153","475.194","920.775","951.889","995.526","730.682","54313","20217","78359","98356","118008","38126","65046","16611","102784","127731","146132","41345","54.496","45.104","56.742","56.496","55.324","52.025"
"33023006530000","1512.124","753.126","1619.466","1928.767","2076.165","939.82","57984","16154","74469","87010","95963","41775","52059","20186","67923","82148","88039","35573","47.308","55.548","47.701","48.563","47.847","45.991"
"33061008890000","627.717","737.687","649.53","616.276","618.603","642.927","139934","38698","220692","292322","343854","90466","14068","10162","16909","19456","21159","12367","9.135","20.798","7.117","6.24","5.797","12.026"
"33025024530000","556.205","556.97","","","","522.377","66569","24978","","","","45002","29626","1895","","","","15766","30.798","7.052","","","","25.945"
"33105019640000","584.301","144.312","587.985","653.615","753.446","550.011","26257","1767","42780","55320","66529","13587","16330","2163","22180","29021","35868","7505","38.345","55.038","34.144","34.409","35.028","35.582"
"33053045280000","1605.734","1095.016","1829.321","","","1566.58","36242","13282","49678","","","25841","14981","5638","18967","","","11659","29.247","29.799","27.631","","","31.091"
"33105033590000","555.605","1566.611","","","","1165.136","74553","12513","","","","26354","88081","47701","","","","66971","54.159","79.219","","","","71.761"
"33061013860000","784.274","1015.291","831.94","818.68","789.425","853.494","70302","21255","104546","128392","143944","42831","16043","6603","23243","33109","38230","10686","18.58","23.702","18.189","20.501","20.985","19.967"
"33009022960000","80.021","79.755","79.941","80.182","","79.698","1912","489","3390","4390","","1192","8573","1710","17070","24584","","4929","81.764","77.763","83.431","84.848","","80.526"
"33053033190000","2599.185","2034.415","2670.488","2654.895","","2518.464","55442","18771","78167","96278","","38562","52725","22261","70595","86396","","39190","48.744","54.253","47.455","47.295","","50.404"
"33061014800000","572.923","590.903","648.555","614.874","617.384","654.185","86982","32232","155370","204702","248850","67672","31532","15851","48758","60803","74369","19318","26.606","32.966","23.886","22.901","23.009","22.207"
"33023009470000","1331.03","961.275","","","","913.58","34438","6998","","","","20169","35486","15417","","","","24492","50.749","68.78","","","","54.84"
"33025022310000","1280.999","1150.824","","","","1219.644","76591","22145","","","","49134","31019","10797","","","","20514","28.825","32.776","","","","29.454"
"33105018350000","575.763","449.905","586.141","629.861","614.662","604.02","62755","14143","89673","119158","136135","41391","49028","16396","84813","109386","127242","27037","43.86","53.689","48.607","47.862","48.312","39.512"
"33007016310000","725.5","751.902","797.448","825.96","821.32","738.769","20153","6836","33937","40663","46989","14447","9950","5750","15295","18040","21154","8221","33.053","45.686","31.067","30.731","31.044","36.267"
"33061014220000","721.927","570.669","795.782","803.056","842.318","641.692","66896","20695","99957","125269","145407","42123","32134","12874","45722","58868","68868","22690","32.449","38.351","31.385","31.97","32.14","35.008"
"33105029480000","770.873","741.539","","","","821.301","49754","6914","","","","31248","130733","19655","","","","74558","72.433","73.977","","","","70.467"
"33009022420000","","","","","","","","","","","","","","","","","","","","","","","",""
"33053036380000","1709.68","1472.394","1895.015","1892.49","1865.061","1609.243","97048","20104","140992","161380","170899","57317","29790","9966","44881","56191","65211","19867","23.487","33.143","24.146","25.827","27.619","25.74"
"33105034790000","","","","","","","","","","","","","","","","","","","","","","","",""
"33025013520000","722.152","650.04","715.114","638.071","595.605","705.374","44823","16059","65886","81715","93960","29529","75895","29180","112352","142411","165108","48809","62.87","64.502","63.035","63.541","63.732","62.306"
"33025014580000","708.623","70.637","640.11","557.69","532.625","569.351","44880","4332","73528","96932","117013","16640","60780","604","97709","121627","144938","18734","57.524","12.237","57.061","55.65","55.33","52.96"
"33025024860000","","944.924","","","","","","11693","","","","","","4587","","","","","","28.176","","","",""
"33105024580000","623.658","278.719","741.649","806.907","818.827","556.329","52609","11987","79752","97984","110673","30748","48069","9678","75546","96156","110201","29373","47.745","44.671","48.646","49.529","49.893","48.856"
"33053039980000","1807.259","1742.322","2080.466","","","1656.202","93203","24779","136567","","","56347","25495","8315","36754","","","15891","21.479","25.125","21.206","","","21.998"
"33061011740000","944.011","1242.061","898.38","872.53","892.466","1021.68","47277","12848","68904","84467","98732","29936","51315","24724","65848","77397","87423","38248","52.048","65.804","48.866","47.816","46.962","56.095"
"33061013750000","670.129","717.38","760.61","836.743","865.396","668.353","75393","20915","111851","136919","155865","45458","32393","11718","47732","58014","66507","21195","30.053","35.908","29.91","29.761","29.908","31.799"
"33025013890000","889.908","748.383","1185.503","1277.233","","774.357","54500","20567","78236","94516","","37001","46176","20449","63089","74154","","33981","45.866","49.856","44.641","43.964","","47.873"
"33105018820000","1036.662","971.7","1374.808","1386.917","1409.487","1006.546","64535","17350","103936","126779","144615","38495","51687","17650","81082","95008","104082","34987","44.473","50.429","43.824","42.837","41.851","47.613"
"33105032200000","","1078.175","","","","","","17947","","","","","","20071","","","","","","52.793","","","",""
"33023007410000","","","","","","","4711","875","8156","11141","14404","2452","909","319","1222","1744","2111","674","16.174","26.717","13.03","13.535","12.782","21.561"
"33009022810000","306.519","226.869","332.226","346.927","","274.487","18821","5069","25290","28470","","12813","12832","4110","16679","17807","","9076","40.54","44.776","39.741","38.479","","41.464"
"33025021410000","429.393","499.225","465.288","","","426.872","29197","5805","45488","","","15637","63223","27147","85786","","","42798","68.408","82.383","65.349","","","73.24"
"33061013690000","745.528","797.545","820.158","864.672","935.535","742.779","77761","20044","116219","143998","166960","44071","30712","16105","43499","52830","62870","21238","28.313","44.552","27.235","26.841","27.355","32.519"
"33025019870000","764.102","859.527","709.748","691.677","","789.161","82934","20075","117405","147151","","52495","60561","20803","87658","112228","","41725","42.204","50.89","42.747","43.268","","44.285"
"33053049420000","2109.73","3252.451","","","","2401.651","75923","16419","","","","46879","29952","10716","","","","19763","28.29","39.491","","","","29.655"
"33013013840000","142.989","","91.123","182.786","148.552","","1084","278","1701","2161","2659","675","13877","2114","19280","21480","24044","6847","92.754","88.378","91.893","90.859","90.042","91.026"
"33089007590000","603.643","924.775","623.961","630.631","","652.711","47977","12682","74721","95027","","28066","64984","26538","98612","123967","","39811","57.528","67.664","56.892","56.607","","58.652"
"33025021500000","1500.595","5295.467","","","","1731.387","97408","9243","","","","56252","48970","13293","","","","30025","33.454","58.986","","","","34.801"
"33061021770000","754.447","685.162","824.293","846.708","896.47","771.615","35361","7858","58518","75314","87376","19940","24255","7464","36858","44408","51182","16786","40.685","48.714","38.645","37.093","36.939","45.706"
"33053058040000","1574.797","1685.599","","","","1596.526","67215","20124","","","","43527","32866","12001","","","","21613","32.839","37.357","","","","33.179"
"33061010870000","284.016","291.334","275.006","282.135","295.487","273.47","78404","25699","127397","167356","214216","49925","53380","23739","85753","114641","148203","36408","40.506","48.018","40.231","40.653","40.893","42.172"
"33105029680000","","932.663","","","","","","3876","","","","","","9421","","","","","","70.851","","","",""
"33061021510000","766.494","735.554","710.154","691.98","","732.909","65750","24020","103058","138361","","47497","65443","21966","92611","112225","","37649","49.883","47.767","47.33","44.785","","44.217"
"33025019480000","544.376","648.291","581.342","602.935","","586.342","85147","25305","116195","148686","","55367","51608","23251","71198","89945","","37464","37.738","47.885","37.994","37.692","","40.357"
"33025022130000","819.998","841.855","","","","823.214","89171","26324","","","","51633","33432","5956","","","","16672","27.269","18.451","","","","24.408"
"33061017360000","941.985","635.946","1022.264","1040.647","1033.847","855.881","44971","13715","67912","82539","92387","30801","46807","18686","68588","82929","93775","32662","51.0","57.671","50.248","50.118","50.373","51.466"
"33105032600000","","1132.697","","","","","","10897","","","","","","30752","","","","","","73.836","","","",""
"33053058570000","","","","","","","","","","","","","","","","","","","","","","","",""
"33025019040000","496.376","607.986","433.755","384.801","","585.617","88719","25471","127692","167224","","55620","65635","28817","88921","109873","","46259","42.522","53.082","41.051","39.651","","45.406"
"33053044010000","1223.405","1416.874","1190.912","","","1278.257","47264","11260","71965","","","28143","92807","44093","121487","","","68628","66.257","79.658","62.8","","","70.918"
"33023007450000","1393.534","990.409","1563.616","1585.101","1500.501","1204.421","18095","5213","24978","28807","32923","12758","42442","11218","59819","72093","81447","27477","70.109","68.273","70.544","71.45","71.214","68.291"
"33105024900000","968.503","1003.054","957.415","1003.921","","982.647","60005","16698","96301","116816","","36939","43539","15156","66832","83722","","29174","42.049","47.58","40.968","41.749","","44.127"
"33025009700000","734.343","675.917","695.376","702.134","735.818","745.884","63597","17116","112332","147120","181731","40206","12180","4333","22560","29455","46599","8321","16.073","20.201","16.724","16.681","20.409","17.147"
"33009021720000","","","","","","","","","","","","","","","","","","","","","","","",""
"33053042160000","1304.953","1422.597","1493.674","1586.502","","1343.9","21764","5930","31616","38525","","13123","83983","30644","118799","144431","","56314","79.419","83.786","78.981","78.943","","81.101"
"33061013240000","894.146","824.948","844.355","830.098","844.139","851.562","67744","17709","94150","116779","137206","40266","46550","10201","62911","79530","98973","28433","40.728","36.55","40.055","40.513","41.906","41.388"
"33053034290000","448.512","","487.337","558.994","617.424","362.218","32561","6103","53700","67795","78983","18395","7183","0","18754","26028","32569","4220","18.073","","25.884","27.742","29.196","18.66"
"33053051640000","1437.274","1688.906","","","","1575.741","70585","14044","","","","39688","22466","5934","","","","11251","24.144","29.703","","","","22.087"
"33053044360000","1038.912","1099.145","994.433","","","1055.502","26213","5729","49035","","","13405","69759","6962","140379","","","17770","72.687","54.858","74.112","","","57.001"
"33061019050000","884.252","1016.078","956.572","1019.52","1013.563","968.351","80753","28673","131413","163269","200840","53651","21037","5350","35761","47566","61642","12944","20.667","15.725","21.391","22.561","23.484","19.437"
"33105024700000","1476.234","1129.638","1656.126","1616.593","1578.5","1132.523","66986","15821","95218","113613","131694","39812","38273","11218","55667","66400","76623","22385","36.361","41.488","36.894","36.886","36.782","35.99"
"33053031470000","434.214","87.259","513.714","538.21","536.269","329.375","29269","5031","50240","63726","74058","15411","33083","15924","44229","51246","56498","24687","53.058","75.991","46.819","44.573","43.275","61.567"
"33053032480000","1318.336","1026.475","1358.987","1372.544","1370.932","1242.824","89415","18206","153117","203117","238502","49645","7385","1647","11981","16690","19403","4463","7.629","8.296","7.257","7.593","7.523","8.248"
"33025008660000","322.293","302.014","325.106","328.763","337.559","310.972","42238","9930","63044","76800","94185","24626","6109","1450","9003","10837","14185","3674","12.636","12.742","12.496","12.366","13.089","12.982"
"33053053630000","1061.44","1148.549","","","","1073.889","38802","8684","","","","25484","124853","39379","","","","85290","76.29","81.932","","","","76.995"
