api,cum_gor_180,cum_gor_30,cum_gor_365,cum_gor_545,cum_gor_730,cum_gor_90,cum_oil_180,cum_oil_30,cum_oil_365,cum_oil_545,cum_oil_730,cum_oil_90,cum_water_180,cum_water_30,cum_water_365,cum_water_545,cum_water_730,cum_water_90,cum_wc_180,cum_wc_30,cum_wc_365,cum_wc_545,cum_wc_730,cum_wc_90
33025012850000,0.5849140816781968,0.5571884984025559,0.556480811006517,0.5910566173818969,0.5612009237875288,0.8040795769327626,38316.2,13144.193548387097,64352.53333333333,80302.7,97017.19354838709,24071.44827586207,24602.6,6825.870967741936,44581.96666666667,57192.7,70047.64516129032,13905.896551724138,44.08535063638632,40.15754053227287,46.0019550342131,43.70686155095412,44.1890440386681,40.411164465786314
33025012860000,0.43203082003302146,0.5874832456954325,0.6016260162601627,0.6369253583786456,0.6297117516629712,0.6348780799182944,58058.46666666667,18643.774193548386,91767.29032258065,115435.58064516129,139370.32258064515,38747.68965517241,28522.733333333334,7804.870967741935,51220.096774193546,67039.35483870968,84624.09677419355,18416.344827586207,35.976039464411556,30.275691024765464,40.69431051108968,42.85310734463277,41.77827981281265,34.06565656565657
33025012890000,0.4283655232055347,0.4004445167235865,0.3788927335640138,0.4514935988620199,0.5909090909090909,0.0,52462.2,18997.896551724138,89260.3870967742,111385.23076923077,131684.87096774194,35004.0,43876.1,23474.58620689655,69789.35483870968,86011.92307692308,99489.2258064516,32657.533333333333,41.18843773840807,45.282235339483286,42.6800545432007,40.170212765957444,42.18911649079247,34.110544394712186
33025012900000,0.9949847752104604,0.9114338757234902,1.1515210991167812,0.9706469079509832,0.8677903608111667,0.8726198292843073,50296.354838709674,14626.193548387097,90611.70967741935,113409.0,132837.2258064516,29628.67741935484,31200.09677419355,10102.516129032258,53395.032258064515,64836.0,74651.48387096774,19091.483870967742,37.47340127673872,37.605614608885254,34.224115672605215,28.22663121292698,34.78186190312607,37.76052308949734
33025012920000,0.81896440961069,0.903249708902297,1.222746501789782,1.1097474628274722,0.917561761546724,0.8847828189997098,59487.32258064516,16270.935483870968,105871.0,135632.90322580645,158052.96774193548,33517.16129032258,41557.3870967742,13818.90322580645,68460.42857142857,86803.74193548388,101266.25806451614,24809.25806451613,38.12211798378121,38.48007293566033,36.626108475974426,39.11481534703262,38.73992432965948,39.23700916999765
33025012950000,0.3293543136190993,0.21255360623781677,0.5089328826653791,0.6025547445255475,0.39353769676884837,0.41058694459681844,48358.142857142855,20510.5,84139.90322580645,104381.42857142857,120406.41935483871,32158.827586206895,28792.428571428572,13828.099999999999,56535.48387096774,72396.0,85787.70967741935,20407.172413793105,42.93675981113089,42.653371489894475,44.223000269324,45.363908275174474,43.899604926795256,31.671664167916042
33025012960000,0.32817923635216156,0.24321455648218349,0.2901134521880065,0.36292642827784627,0.96327467482785,0.03783783783783784,37443.06451612903,11803.67857142857,60266.392857142855,78240.70967741935,88757.89285714286,20935.076923076922,39357.48387096774,14436.464285714286,72914.21428571429,96131.03225806452,109067.46428571429,23367.384615384617,50.23555276381909,49.06549274019154,60.62539885130823,55.17686072218128,55.147563486616335,11.34185303514377
33025012970000,0.6122611464968153,0.8174681059862611,0.6396276595744681,0.6063973976687449,0.6600935828877005,0.6324470704086657,60989.86666666667,17181.2,94053.32258064517,116904.56666666667,137669.7741935484,35977.0,30543.433333333334,6057.0,50949.51612903226,65341.36666666667,78432.16129032258,16285.666666666666,33.409073695372264,34.54428663193205,38.64563502855589,38.680186170212764,39.025881393927044,37.908896361968814
33025012980000,1.0003334444814937,0.9723406033258126,,,,1.0042546948356808,44121.357142857145,11554.344827586207,,,,28382.96551724138,12237.42857142857,2206.206896551724,,,,7452.896551724138,30.23959060246569,16.03283749649172,,,,24.459714064058517
33025012990000,0.45425361155698235,0.35822183858437634,0.3958847736625514,0.4289176090468498,0.43447037701974867,0.39356984478935697,7885.032258064516,2650.774193548387,15987.0,22805.1935483871,27190.35714285714,4978.689655172414,35011.290322580644,16448.967741935485,91307.86666666667,137261.4193548387,167771.2142857143,25271.137931034482,80.85433312845728,84.44235546901228,87.34638616954801,86.55954836608403,86.41463414634147,75.64794816414687
