"api","file_no","Current_Operator","Current_Well_Name","Lease_Name","Lease_Number","Original_Operator","Original_Well_Name","Spud_Date","TD","County_Name","Township","Range","Section","QQ","Footages","Field_Name","Produced_Pools","Wellbore","Latitude","Longitude","Well_Type","Well_Status","CTB","Well_Status_Date"
"33053039470000","22280","PETRO-HUNT, L.L.C.","JONSRUD  151-96-3B-10-4H","JONSRUD","151-96-3B-10-4H","PETRO-HUNT, L.L.C.","JONSRUD  151-96-3B-10-4H","08/04/2012","20575","MCKENZIE","151 N","96 W","3","LOT3","197 FNL  2135 FWL","CLEAR CREEK","BAKKEN","HORIZONTAL","47.933671331961044","-102.95358790776558","OG","A","122280","11/08/2012"
"33105025090000","22281","CRESCENT POINT ENERGY U.S. CORP.","WALTERS  35-26-158N-101W","WALTERS","35-26-158N-101W","CRESCENT POINT ENERGY U.S. CORP.","WALTERS  35-26-158N-101W","06/12/2012","20035","WILLIAMS","157 N","101 W","2","NWNE","271 FNL  2150 FEL","LITTLE MUDDY","BAKKEN","HORIZONTAL","48.45905876357628","-103.69776547636414","OG","A","122281","10/20/2012"
"33089006830000","22282","WHITING OIL AND GAS CORPORATION","TOMCHUK  21-30PH","TOMCHUK","21-30PH","WHITING OIL AND GAS CORPORATION","TOMCHUK  21-30TFH","05/22/2012","20203","STARK","140 N","98 W","30","NENW","275 FNL  2100 FWL","GREEN RIVER","BAKKEN","HORIZONTAL","46.918924818256833","-103.09599451144268","OG","A","222282","07/22/2012"
"33089006840000","22283","WHITING OIL AND GAS CORPORATION","CYMBALUK  11-15PH","CYMBALUK","11-15PH","WHITING OIL AND GAS CORPORATION","CYMBALUK  11-15PH","02/21/2012","20627","STARK","140 N","99 W","15","NENW","310 FNL  1985 FWL","BELL","BAKKEN","HORIZONTAL","46.947797293867616","-103.15993919534205","OG","A","222283","06/02/2012"
"33023008100000","22284","CONTINENTAL RESOURCES, INC.","OLAF  1-7H","OLAF","1-7H","CONTINENTAL RESOURCES, INC.","OLAF  1-7H","04/29/2012","19170","DIVIDE","160 N","97 W","7","SWSE","200 FSL  1880 FEL","WILDROSE","BAKKEN","HORIZONTAL","48.691700472755457","-103.26258884812043","OG","A","122284","07/24/2012"
"33089006850000","22285","WHITING OIL AND GAS CORPORATION","BUCKMAN  44-9PH","BUCKMAN","44-9PH","WHITING OIL AND GAS CORPORATION","BUCKMAN  44-9PH","05/01/2012","21595","STARK","140 N","99 W","9","SWSE","385 FSL  1735 FEL","BELL","BAKKEN","HORIZONTAL","46.949699568988819","-103.17484116099222","OG","A","222286","09/25/2012"
"33089006860000","22286","WHITING OIL AND GAS CORPORATION","BUCKMAN  34-9PH","BUCKMAN","34-9PH","WHITING OIL AND GAS CORPORATION","BUCKMAN  34-9PH","04/26/2012","21300","STARK","140 N","99 W","9","SWSE","385 FSL  1825 FEL","BELL","BAKKEN","HORIZONTAL","46.949698202919272","-103.17520197411153","OG","A","222286","09/25/2012"
"33089006870000","22287","WHITING OIL AND GAS CORPORATION","OBRIGEWITCH   41-16PH","OBRIGEWITCH","41-16PH","WHITING OIL AND GAS CORPORATION","OBRIGEWITCH   41-16PH","04/29/2012","21125","STARK","140 N","99 W","9","SWSE","385 FSL  1780 FEL","BELL","BAKKEN","HORIZONTAL","46.949698885954049","-103.17502156755187","OG","A","220079","11/24/2012"
"33053039480000","22288","MARATHON OIL COMPANY","JOANNE QUALE USA   21-30H","JOANNE QUALE USA","21-30H","MARATHON OIL COMPANY","JOANNE QUALE USA   21-30H","10/09/2012","21125","MCKENZIE","152 N","93 W","30","NWNE","220 FNL  2450 FEL","REUNION BAY","BAKKEN","HORIZONTAL","47.962626046560231","-102.63149787624378","OG","A","222288","12/31/2012"
"33053039490000","22289","MARATHON OIL COMPANY","JOANNE QUALE USA   21-30TFH","JOANNE QUALE USA","21-30TFH","MARATHON OIL COMPANY","JOANNE QUALE USA   31-30TFH","09/08/2012","20804","MCKENZIE","152 N","93 W","30","NWNE","220 FNL  2400 FEL","REUNION BAY","BAKKEN","HORIZONTAL","47.962625446094314","-102.63129359773787","OG","A","222288","12/14/2012"
"33061020070000","22291","STATOIL OIL & GAS LP","ARVID ANDERSON   14-11 #3H","ARVID ANDERSON","14-11 #3H","BRIGHAM OIL & GAS, L.P.","ARVID ANDERSON   14-11 #3H","04/08/2012","19690","MOUNTRAIL","155 N","92 W","14","SESE","300 FSL  775 FEL","ALGER","BAKKEN","HORIZONTAL","48.24106967692186","-102.46398318116847","OG","A","222292","09/02/2012"
"33061020080000","22292","STATOIL OIL & GAS LP","ARVID ANDERSON   14-11 #2TFH","ARVID ANDERSON","14-11 #2TFH","BRIGHAM OIL & GAS, L.P.","ARVID ANDERSON   14-11 #2TFH","04/12/2012","20030","MOUNTRAIL","155 N","92 W","14","SESE","300 FSL  800 FEL","ALGER","BAKKEN","HORIZONTAL","48.24106991351924","-102.46408586443198","OG","A","222292","09/07/2012"
"33105025110000","22293","OASIS PETROLEUM NORTH AMERICA LLC","NATHAN  5502 21-4B","NATHAN","5502 21-4B","OASIS PETROLEUM NORTH AMERICA LLC","NATHAN  5502 21-4B","04/15/2012","20204","WILLIAMS","155 N","102 W","4","SWNW","1700 FNL  240 FWL","SQUIRES","BAKKEN","HORIZONTAL","48.279941011204592","-103.81881367770904","OG","A","219832","08/16/2012"
"33105025120000","22294","OASIS PETROLEUM NORTH AMERICA LLC","DREW  5502 21-4B","DREW","5502 21-4B","OASIS PETROLEUM NORTH AMERICA LLC","DREW  5502 21-4B","04/19/2012","20730","WILLIAMS","155 N","102 W","4","SWNW","1600 FNL  240 FWL","SQUIRES","BAKKEN","HORIZONTAL","48.280215123289992","-103.81881367770904","OG","A","219832","08/19/2012"
"33061020090000","22295","WHITING OIL AND GAS CORPORATION","PENNINGTON  41-4H","PENNINGTON","41-4H","WHITING OIL AND GAS CORPORATION","PENNINGTON  41-4H","02/19/2012","17922","MOUNTRAIL","152 N","92 W","4","LOT1","350 FNL  750 FEL","SANISH","BAKKEN","HORIZONTAL","48.022308128550435","-102.45297289530977","OG","A","217552","07/24/2012"
"33105025130000","22296","TRIANGLE USA PETROLEUM CORPORATION","LARSEN  157-101-28-33-1H","LARSEN","157-101-28-33-1H","TRIANGLE USA PETROLEUM CORPORATION","LARSEN  157-101-28-33-1H","03/07/2012","20570","WILLIAMS","157 N","101 W","21","SESW","225 FSL  1710 FWL","OTTER","BAKKEN","HORIZONTAL","48.40252838000044","-103.74705891287373","OG","A","222296","08/03/2012"
"33105025140000","22297","TRIANGLE USA PETROLEUM CORPORATION","LARSEN  157-101-21-16-1H","LARSEN","157-101-21-16-1H","TRIANGLE USA PETROLEUM CORPORATION","LARSEN  157-101-21-16-1H","10/01/2012","18961","WILLIAMS","157 N","101 W","21","SESW","430 FSL  1710 FWL","OTTER","BAKKEN","HORIZONTAL","48.403090294366308","-103.74706281234886","OG","A","222296","12/01/2012"
"33025016000000","22298","HRC OPERATING, LLC","FORT BERTHOLD  148-95-27A-34-2H","FORT BERTHOLD","148-95-27A-34-2H","PETRO-HUNT, L.L.C.","FORT BERTHOLD  148-95-27A-34-2H","05/15/2012","20176","DUNN","148 N","95 W","27","NWNE","384 FNL  1379 FEL","EAGLE NEST","BAKKEN","HORIZONTAL","47.616025616180558","-102.76370684172613","OG","A","122298","10/10/2012"
"33025016010000","22299","HRC OPERATING, LLC","FORT BERTHOLD  148-95-27A-34-3H","FORT BERTHOLD","148-95-27A-34-3H","PETRO-HUNT, L.L.C.","FORT BERTHOLD   148-95-27A-34-3H","07/11/2012","20198","DUNN","148 N","95 W","27","NENE","478 FNL  1263 FEL","EAGLE NEST","BAKKEN","HORIZONTAL","47.615770595934698","-102.76323393380312","OG","A","122299","10/16/2012"
"33053039500000","22302","XTO ENERGY INC.","MARIANA TRUST  12X-20C","MARIANA TRUST","12X-20C","XTO ENERGY INC.","MARIANA TRUST  12X-20C","09/16/2012","20907","MCKENZIE","149 N","97 W","20","SWNW","2130 FNL  234 FWL","NORTH FORK","BAKKEN","HORIZONTAL","47.711813653468177","-103.1317891115922","OG","A","222302","04/01/2013"
"33105025150000","22303","OASIS PETROLEUM NORTH AMERICA LLC","THOMAS S  5300 41-12B","THOMAS S","5300 41-12B","OASIS PETROLEUM NORTH AMERICA LLC","THOMAS S  5300 41-12B","03/09/2012","20870","WILLIAMS","153 N","100 W","12","SWSW","250 FSL  840 FWL","CRAZY MAN CREEK","BAKKEN","HORIZONTAL","48.082791376475143","-103.49236500062284","OG","A","219638","09/05/2012"
"33105025160000","22304","OASIS PETROLEUM NORTH AMERICA LLC","CELIA S   5300 41-12T","CELIA S","5300 41-12T","OASIS PETROLEUM NORTH AMERICA LLC","CELIA S   5300 41-12T","03/11/2012","20891","WILLIAMS","153 N","100 W","12","SWSW","250 FSL  940 FWL","CRAZY MAN CREEK","BAKKEN","HORIZONTAL","48.082793291782387","-103.49195550793543","OG","A","219638","09/20/2012"
"33061020100000","22305","HUNT OIL COMPANY","SHELL   2-6-7H","SHELL","2-6-7H","HUNT OIL COMPANY","SHELL   2-6-7H","06/07/2012","18812","MOUNTRAIL","153 N","89 W","6","LOT4","500 FNL  600 FWL","PARSHALL","BAKKEN","HORIZONTAL","48.108572839282964","-102.17815464023828","OG","A","122305","09/30/2012"
"33053039510000","22306","OASIS PETROLEUM NORTH AMERICA LLC","J O ANDERSON     5200 31-28T","J O ANDERSON","5200 31-28T","OASIS PETROLEUM NORTH AMERICA LLC","J O ANDERSON     5200 31-28T","03/04/2012","20820","MCKENZIE","152 N","100 W","28","NWSW","2522 FSL  190 FWL","CAMP","BAKKEN","HORIZONTAL","47.956610808195336","-103.49687178861211","OG","A","218437","05/19/2012"
"33061020110000","22307","HUNT OIL COMPANY","OAKLAND  2-31-30H","OAKLAND","2-31-30H","HUNT OIL COMPANY","OAKLAND  2-31-30H","06/05/2012","19770","MOUNTRAIL","153 N","89 W","6","LOT4","500 FNL  500 FWL","PARSHALL","BAKKEN","HORIZONTAL","48.108572262620974","-102.17856426247506","OG","A","122307","08/30/2012"
"33105025170000","22309","HRC OPERATING, LLC","THOME  1-6-7H","THOME","1-6-7H","G3 OPERATING, LLC","THOME  1-6-7H","02/17/2012","20386","WILLIAMS","158 N","102 W","31","SESW","335 FSL  1980 FWL","STRANDAHL","BAKKEN","HORIZONTAL","48.460815037880771","-103.91954157347567","OG","A","122309","05/08/2012"
"33105025180000","22310","HRC OPERATING, LLC","THOME  1-31-30H","THOME","1-31-30H","G3 OPERATING, LLC","THOME  1-31-30H","03/21/2012","19616","WILLIAMS","158 N","102 W","31","SESW","370 FSL  1980 FWL","CLIMAX","BAKKEN","HORIZONTAL","48.460910976918811","-103.91954250816359","OG","A","122310","05/07/2012"
"33053039520000","22311","XTO ENERGY INC.","THOMPSON   44X-20E","THOMPSON","44X-20E","XTO ENERGY INC.","THOMPSON   44X-20E","03/09/2012","20494","MCKENZIE","150 N","95 W","20","SESE","495 FSL  410 FEL","BLUE BUTTES","BAKKEN","HORIZONTAL","47.791067746309238","-102.85686963659104","OG","IA","217149","05/17/2012"
"33025016050000","22312","HRC OPERATING, LLC","FORT BERTHOLD  148-94-28A-33-1H","FORT BERTHOLD","148-94-28A-33-1H","PETRO-HUNT, L.L.C.","FORT BERTHOLD  148-94-28A-33-1H","09/07/2012","20729","DUNN","148 N","94 W","28","NWNE","229 FNL  2460 FEL","MCGREGORY BUTTES","BAKKEN","HORIZONTAL","47.616565314693453","-102.66178721591683","OG","A","122312","11/06/2012"
"33025016060000","22313","HRC OPERATING, LLC","FORT BERTHOLD  148-94-28A-33-2H","FORT BERTHOLD","148-94-28A-33-2H","PETRO-HUNT, L.L.C.","FORT BERTHOLD  148-94-28A-33-2H","01/15/2013","20930","DUNN","148 N","94 W","28","NWNE","231 FNL  2610 FEL","MCGREGORY BUTTES","BAKKEN","HORIZONTAL","47.616556973737573","-102.66239597266876","OG","A","122313","04/11/2013"
"33053039530000","22314","ZAVANNA, LLC","BROWNING  28-33 1H","BROWNING","28-33 1H","ZAVANNA, LLC","BROWNING  28-33 1H","11/13/2012","20550","MCKENZIE","150 N","102 W","28","NWNE","350 FNL  2340 FEL","FOREMAN BUTTE","BAKKEN","HORIZONTAL","47.78948323726479","-103.74223374199896","OG","A","122314","02/07/2013"
"33105025190000","22315","OASIS PETROLEUM NORTH AMERICA LLC","LEDAHL  28-21H","LEDAHL","28-21H","ZENERGY, INC","LEDAHL  28-21H","04/24/2012","17960","WILLIAMS","154 N","102 W","28","SENW","2555 FNL  1433 FWL","PAINTED WOODS","BAKKEN","HORIZONTAL","48.133210006391543","-103.81362305572107","OG","A","122315","06/13/2012"
"33105025200000","22316","OASIS PETROLEUM NORTH AMERICA LLC","LEDAHL  28-33H","LEDAHL","28-33H","ZENERGY, INC","LEDAHL  28-33H","11/21/2012","18124","WILLIAMS","154 N","102 W","28","SENW","2628 FNL  1564 FWL","ROSEBUD","BAKKEN","HORIZONTAL","48.133008398327497","-103.81308889292801","OG","A","122316","01/25/2013"
"33061020120000","22317","STATOIL OIL & GAS LP","ARVID ANDERSON  14-11 #4TFH","ARVID ANDERSON","14-11 #4TFH","BRIGHAM OIL & GAS, L.P.","ARVID ANDERSON  14-11 #4TFH","03/23/2012","19510","MOUNTRAIL","155 N","92 W","14","SESW","315 FSL  1450 FWL","ALGER","BAKKEN","HORIZONTAL","48.241139736875077","-102.47654437071705","OG","A","222317","06/14/2012"
"33105025210000","22318","CRESCENT POINT ENERGY U.S. CORP.","CPEUSC SAMPLES  26-35-159N-100W","CPEUSC SAMPLES","26-35-159N-100W","CRESCENT POINT ENERGY U.S. CORP.","CPEUSC SAMPLES  26-35-159N-100W","09/02/2012","19731","WILLIAMS","159 N","100 W","23","SWSE","250 FSL  1700 FEL","BLUE RIDGE","BAKKEN","HORIZONTAL","48.576339834495293","-103.56512747678876","OG","A","122318","04/06/2013"
"33009022620000","22321","CORINTHIAN EXPLORATION (USA) CORP","CORINTHIAN BACKMAN  1-34  1-H","CORINTHIAN BACKMAN","1-34  1-H","CORINTHIAN EXPLORATION (USA) CORP","CORINTHIAN BACKMAN  1-34  1-H","03/24/2012","5749","BOTTINEAU","164 N","77 W","34","NENE","660 FNL  645 FEL","NORTH SOURIS","SPEARFISH","HORIZONTAL","48.993278751102629","-100.62320633305821","OG","A","222321","05/28/2012"
"33053039550000","22322","STATOIL OIL & GAS LP","CHERYL  17-20 2TFH","CHERYL","17-20 2TFH","BRIGHAM OIL & GAS, L.P.","CHERYL  17-20 2TFH","04/01/2012","21610","MCKENZIE","152 N","98 W","8","SESW","394 FSL  1626 FWL","BANKS","BAKKEN","HORIZONTAL","47.993676975963595","-103.25573783611357","OG","A","221814","04/27/2013"
"33105025220000","22323","CRESCENT POINT ENERGY U.S. CORP.","CPEUSC MAKOWSKY  31-30-158N-99W","CPEUSC MAKOWSKY","31-30-158N-99W","CRESCENT POINT ENERGY U.S. CORP.","CPEUSC MAKOWSKY  31-30-158N-99W","07/01/2014","20339","WILLIAMS","157 N","99 W","6","LOT2","250 FNL  1950 FEL","ELLISVILLE","BAKKEN","HORIZONTAL","48.459016916356468","-103.52324076315853","OG","A","122323","09/24/2014"
"33013016530000","22324","OASIS PETROLEUM NORTH AMERICA LLC","CELESTE  6092 43-34H","CELESTE","6092 43-34H","OASIS PETROLEUM NORTH AMERICA LLC","CELESTE  6092 43-34H","03/20/2012","18680","BURKE","160 N","92 W","34","SWSE","190 FSL  1520 FEL","COTTONWOOD","BAKKEN","HORIZONTAL","48.633865712350207","-102.54388705471534","OG","A","122324","05/16/2012"
